19	O
walks	O
and	O
24	O
runs	O
scored	O
in	O
38	O
games	O
with	O
the	O
Nationals	O
","	O
after	O
signing	O
with	O
the	O
club	O
on	O
Aug.	O
6	O
of	O
last	O
season	O
.	O
ATLANTA	O
--	O
The	O
Atlanta	B_new_team_city
Braves	B_new_team
today	O
signed	O
LHP	B_player_position
Will	B_player_name
Smith	I_player_name
to	O
a	O
three-year	O
contract	O
worth	O
$	B_contract_amount
39	I_contract_amount
million	I_contract_amount
","	O
with	O
a	O
2023	O
club	O
option	O
for	O
$	B_contract_amount
13	O
million	I_contract_amount
.	O
Smith	O
","	O
along	O
with	O
Braves	O
Executive	O
Vice	O
President	O
and	O
General	O
Manager	O
Alex	O
Anthopoulos	O
","	O
will	O
be	O
available	O
to	O
the	O
media	O
on	O
Tuesday	O
at	O
SunTrust	O
Park	O
at	O
2	O
p.m.	O
Smith	O
","	O
30	B_player_age
","	O
saved	O
34	O
games	O
for	O
the	O
Giants	O
last	O
season	O
","	O
going	O
Jun-00	O
with	O
a	O
2.76	O
ERA	O
(	O
20	O
ER/65.1	O
IP	O
)	O
in	O
63	O
games	O
.	O
The	O
6-foot-5	O
","	O
248-pound	O
native	O
of	O
Newnan	O
","	O
Ga.	O
","	O
fanned	O
96	O
batters	O
","	O
walked	O
21	O
and	O
allowed	O
opponents	O
to	O
hit	O
just	O
0.196	O
(	O
46-for-235	O
)	O
against	O
him	O
as	O
he	O
made	O
his	O
first	O
All-Star	O
team	O
.	O
He	O
limited	O
left-handed	O
hitters	O
to	O
a	O
0.157	O
(	O
11-for-70	O
)	O
average	O
and	O
two	O
extra-base	O
hits	O
all	O
season	O
.	O
The	O
Colorado	B_new_team_city
Rockies	B_new_team
announced	O
today	O
that	O
they	O
have	O
claimed	O
right-handed	O
pitcher	B_player_position
Tyler	B_player_name
Kinley	I_player_name
off	O
waivers	O
from	O
the	O
Miami	O
Marlins	O
and	O
have	O
designated	O
right-hander	O
Joe	O
Harvey	O
for	O
assignment	O
.	O
The	O
Rockies	O
have	O
a	O
full	O
40-man	O
roster	O
.	O
DETROIT	O
The	O
Detroit	B_new_team_city
Tigers	B_new_team
have	O
agreed	O
to	O
terms	O
with	O
righthanded	O
pitcher	B_player_position
Ivan	B_player_name
Nova	I_player_name
on	O
a	O
one-year	O
Major	O
League	O
contract	O
.	O
Nova	O
","	O
33	B_player_age
","	O
made	O
a	O
team-high	O
34	O
starts	O
in	O
2019	O
with	O
the	O
Chicago	O
White	O
Sox	O
","	O
posting	O
an	O
12-Nov	O
record	O
with	O
a	O
4.72	O
ERA	O
(	O
187.0IP/98ER	O
)	O
and	O
114	O
strikeouts	O
.	O
Nova	O
led	O
the	O
Majors	O
with	O
30	O
double	O
plays	O
induced	O
","	O
while	O
he	O
was	O
tied	O
for	O
the	O
American	O
League	O
lead	O
in	O
games	O
started	O
","	O
tied	O
for	O
third	O
with	O
two	O
complete	O
games	O
and	O
10th	O
with	O
187	O
innings	O
pitched	O
.	O
After	O
going	O
7-Apr	O
with	O
a	O
5.58	O
ERA	O
(	O
100.0IP/62ER	O
)	O
and	O
66	O
strikeouts	O
in	O
18	O
starts	O
prior	O
to	O
the	O
All-Star	O
break	O
","	O
Nova	O
finished	O
the	O
season	O
strong	O
","	O
compiling	O
a	O
5-Jul	O
record	O
with	O
a	O
3.72	O
ERA	O
(	O
87.0IP/36ER	O
)	O
and	O
48	O
strikeouts	O
in	O
16	O
starts	O
in	O
the	O
second	O
half	O
.	O
The	O
Washington	B_new_team_city
Nationals	B_new_team
agreed	O
to	O
terms	O
on	O
a	O
seven-year	O
contract	O
with	O
right-handed	O
pitcher	B_player_position
Stephen	B_player_name
Strasburg	I_player_name
on	O
Monday	O
.	O
Nationals	O
President	O
of	O
Baseball	O
Operations	O
and	O
General	O
Manager	O
Mike	O
Rizzo	O
made	O
the	O
announcement	O
.	O
Strasburg	O
","	O
31	B_player_age
","	O
went	O
18-6	O
with	O
a	O
3.32	O
ERA	O
and	O
struck	O
out	O
a	O
career-high	O
251	O
batters	O
in	O
33	O
starts	O
in	O
2019	O
.	O
He	O
led	O
the	O
National	O
League	O
in	O
wins	O
(	O
18	O
)	O
and	O
innings	O
pitched	O
(	O
209	O
)	O
and	O
ranked	O
among	O
National	O
League	O
pitchers	O
in	O
strikeouts	O
(	O
2nd	O
","	O
251	O
)	O
","	O
opponents	O
'	O
OPS	O
(	O
4th	O
","	O
0.62	O
)	O
","	O
opponents	O
'	O
batting	O
average	O
(	O
5th	O
","	O
0.21	O
)	O
","	O
strikeouts	O
per	O
9	O
innings	O
(	O
5th	O
","	O
10.81	O
)	O
","	O
walks	O
and	O
hits	O
per	O
innings	O
pitched	O
(	O
5th	O
","	O
1.04	O
)	O
","	O
opponents	O
'	O
slugging	O
percentage	O
(	O
6th	O
","	O
0.349	O
)	O
and	O
opponents	O
on-base	O
percentage	O
(	O
7th	O
","	O
0.271	O
)	O
.	O
MESA	O
","	O
Ariz.	O
--	O
The	O
Oakland	B_new_team_city
Athletics	B_new_team
have	O
acquired	O
RHP	B_player_position
Burch	B_player_name
Smith	I_player_name
from	O
the	O
San	O
Francisco	O
Giants	O
in	O
exchange	O
for	O
cash	O
considerations	O
.	O
To	O
make	O
room	O
on	O
the	O
40-man	O
roster	O
","	O
RHP	O
Daniel	O
Mengden	O
has	O
been	O
placed	O
on	O
the	O
60-day	O
injured	O
list	O
.	O
Smith	O
","	O
29	B_player_age
","	O
made	O
his	O
debut	O
in	O
2013	O
with	O
the	O
San	O
Diego	O
Padres	O
and	O
has	O
also	O
spent	O
time	O
with	O
the	O
Kansas	O
City	O
Royals	O
and	O
Milwaukee	O
Brewers	O
.	O
He	O
was	O
designated	O
for	O
assignment	O
by	O
San	O
Francisco	O
on	O
Feb.	O
10	O
.	O
DETROIT	O
The	O
Detroit	B_new_team_city
Tigers	B_new_team
have	O
agreed	O
to	O
terms	O
with	O
infielders	B_player_position
Jonathan	B_player_name
Schoop	I_player_name
and	O
C.J.	B_player_name
Cron	I_player_name
on	O
one-year	O
Major	O
League	O
contracts	O
.	O
Schoop	O
","	O
28	B_player_age
","	O
played	O
in	O
121	O
games	O
with	O
the	O
Minnesota	O
Twins	O
in	O
2019	O
","	O
hitting	O
.256/.304/.473	O
with	O
23	O
doubles	O
","	O
one	O
triple	O
","	O
23	O
home	O
runs	O
and	O
59	O
RBI	O
.	O
He	O
hit	O
22	O
home	O
runs	O
as	O
a	O
second	O
baseman	O
","	O
which	O
was	O
the	O
fourth-highest	O
total	O
in	O
all	O
of	O
baseball	O
","	O
while	O
he	O
ranked	O
third	O
with	O
a	O
0.478	O
slugging	O
percentage	O
.	O
The	O
1-Jun	O
","	O
225-pound	O
infielder	O
had	O
five	O
multi-homer	O
games	O
during	O
the	O
season	O
","	O
which	O
was	O
tied	O
for	O
the	O
second	O
most	O
by	O
a	O
second	O
baseman	O
in	O
baseball	O
history	O
","	O
trailing	O
only	O
Chase	O
Utley	O
","	O
who	O
had	O
seven	O
with	O
Philadelphia	O
in	O
2006	O
.	O
LOS	O
ANGELES	O
The	O
Los	B_new_team_city
Angeles	I_new_team_city
Dodgers	B_new_team
have	O
agreed	O
to	O
terms	O
with	O
left-handed	O
pitcher	B_player_position
Alex	B_player_name
Wood	I_player_name
on	O
a	O
one-year	O
contract	O
for	O
the	O
2020	O
season	O
.	O
In	O
order	O
to	O
make	O
room	O
on	O
the	O
40-man	O
roster	O
","	O
the	O
Dodgers	O
have	O
designated	O
right-handed	O
pitcher	O
Casey	O
Sadler	O
for	O
assignment	O
.	O
Wood	O
","	O
29	B_player_age
","	O
rejoins	O
the	O
Dodgers	O
after	O
spending	O
last	O
season	O
with	O
the	O
Cincinnati	O
Reds	O
.	O
SEATTLE	O
","	O
Wash.	O
Seattle	B_new_team_city
Mariners	B_new_team
Executive	O
Vice	O
President	O
&	O
General	O
Manager	O
of	O
Baseball	O
Operations	O
Jerry	O
Dipoto	O
announced	O
today	O
that	O
the	O
Mariners	O
have	O
signed	O
first	B_player_position
baseman	I_player_position
Evan	B_player_name
White	I_player_name
to	O
a	O
six-year	O
Major	O
League	O
contract	O
.	O
White	O
is	O
signed	O
through	O
2025	O
with	O
club	O
options	O
in	O
2026	O
","	O
2027	O
and	O
2028	O
.	O
Seattle	O
's	O
40-man	O
Major	O
League	O
roster	O
is	O
now	O
at	O
37	O
players	O
.	O
White	O
","	O
23	B_player_age
","	O
was	O
the	O
Mariners	O
first-round	O
selection	O
in	O
the	O
2017	O
MLB	O
Draft	O
.	O
He	O
spent	O
last	O
season	O
with	O
Double-A	O
Arkansas	O
","	O
batting	O
0.293	O
(	O
107x365	O
)	O
with	O
61	O
runs	O
scored	O
","	O
13	O
doubles	O
","	O
2	O
triples	O
","	O
18	O
home	O
runs	O
","	O
55	O
RBI	O
","	O
29	O
walks	O
","	O
2	O
stolen	O
bases	O
","	O
a	O
0.35	O
on-base	O
percentage	O
and	O
a	O
0.488	O
slugging	O
percentage	O
(	O
0.838	O
OPS	O
)	O
.	O
Among	O
Texas	O
League	O
leaders	O
","	O
he	O
ranked	O
T3rd	O
in	O
home	O
runs	O
","	O
9th	O
in	O
on-base	O
percentage	O
","	O
4th	O
in	O
slugging	O
percentage	O
","	O
6th	O
in	O
batting	O
average	O
and	O
4th	O
in	O
OPS	O
.	O
DETROIT	O
The	O
Detroit	B_new_team_city
Tigers	B_new_team
today	O
acquired	O
catcher	B_player_position
Eric	B_player_name
Haase	I_player_name
from	O
the	O
Cleveland	O
Indians	O
in	O
exchange	O
for	O
cash	O
considerations	O
.	O
Haase	O
","	O
27	B_player_age
","	O
spent	O
most	O
of	O
2019	O
with	O
Triple	O
A	O
Columbus	O
","	O
appearing	O
in	O
102	O
games	O
and	O
hitting	O
.226/.315/.517	O
with	O
12	O
doubles	O
","	O
three	O
triples	O
","	O
28	O
home	O
runs	O
and	O
60	O
RBI	O
.	O
He	O
ranked	O
tied	O
for	O
fifth	O
in	O
the	O
International	O
League	O
in	O
home	O
runs	O
","	O
while	O
he	O
was	O
10th	O
in	O
slugging	O
percentage	O
.	O
Haase	O
","	O
who	O
was	O
ranked	O
as	O
Cleveland	O
's	O
No	O
.	O
29	O
prospect	O
by	O
MLB	O
Pipeline	O
entering	O
the	O
2019	O
season	O
","	O
was	O
named	O
to	O
the	O
International	O
League	O
midseason	O
and	O
postseason	O
All-Star	O
Teams	O
and	O
was	O
named	O
an	O
Indians	O
organization	O
All-Star	O
by	O
MiLB.com	O
.	O
Defensively	O
","	O
Haase	O
threw	O
out	O
30-of-72	O
base	O
stealers	O
","	O
for	O
a	O
caught	O
stealing	O
percentage	O
of	O
41.7	O
percent	O
.	O
He	O
finished	O
the	O
year	O
tied	O
for	O
the	O
International	O
League	O
lead	O
with	O
30	O
runners	O
caught	O
stealing	O
.	O
Haase	O
also	O
saw	O
time	O
at	O
the	O
Major	O
League	O
level	O
last	O
season	O
","	O
appearing	O
in	O
10	O
games	O
with	O
Cleveland	O
.	O
GLENDALE	O
","	O
Ariz	O
.	O
The	O
Chicago	B_new_team_city
White	B_new_team
Sox	I_new_team
have	O
agreed	O
to	O
terms	O
on	O
a	O
five-year	O
","	O
$	B_contract_amount
70-million	I_contract_amount
contract	O
with	O
third	B_player_position
baseman	I_player_position
Yoan	B_player_name
Moncada	I_player_name
","	O
plus	O
one	O
club	O
option	O
that	O
could	O
extend	O
the	O
deal	O
through	O
the	O
2025	O
season	O
.	O
Under	O
terms	O
of	O
the	O
contract	O
","	O
Moncada	O
will	O
receive	O
a	O
$	B_contract_amount
4-million	I_contract_amount
signing	O
bonus	O
","	O
$	O
1	O
million	O
in	O
2020	O
","	O
$	O
6	O
million	O
in	O
2021	O
","	O
$	O
13	O
million	O
in	O
2022	O
","	O
$	O
17	O
million	O
in	O
2023	O
and	O
$	O
24	O
million	O
in	O
2024	O
.	O
The	O
White	O
Sox	O
hold	O
an	O
option	O
for	O
$	O
25	O
million	O
in	O
2025	O
","	O
with	O
a	O
$	O
5-million	O
buyout	O
.	O
FLUSHING	O
","	O
N.Y.	O
","	O
December	O
6	O
","	O
2019	O
The	O
New	B_new_team_city
York	I_new_team_city
Mets	B_new_team
today	O
announced	O
that	O
the	O
club	O
has	O
re-signed	O
RHP	B_player_position
Brad	B_player_name
Brach	I_player_name
to	O
a	O
one-year	O
contract	O
with	O
a	O
player	O
option	O
for	O
2021	O
.	O
To	O
make	O
room	O
on	O
the	O
40-man	O
roster	O
","	O
the	O
Mets	O
designated	O
RHP	O
Chris	O
Flexen	O
for	O
assignment	O
.	O
Brach	O
","	O
33	B_player_age
","	O
a	O
former	O
All-Star	O
","	O
posted	O
a	O
3.68	O
ERA	O
in	O
16	O
games	O
with	O
New	O
York	O
after	O
he	O
signed	O
as	O
a	O
free	O
agent	O
on	O
August	O
8	O
.	O
He	O
held	O
righties	O
to	O
a	O
0.194	O
(	O
Jul-36	O
)	O
batting	O
average	O
","	O
had	O
15	O
strikeouts	O
and	O
three	O
walks	O
in	O
14.2	O
innings	O
with	O
the	O
Mets	O
.	O
Brach	O
also	O
appeared	O
in	O
42	O
games	O
with	O
the	O
Cubs	O
and	O
had	O
45	O
strikeouts	O
in	O
39.2	O
innings	O
last	O
year	O
.	O
BOSTON	O
","	O
MA	O
The	O
Boston	B_new_team_city
Red	B_new_team
Sox	I_new_team
today	O
acquired	O
minor	O
league	O
catcher	B_player_position
Jhonny	B_player_name
Pereda	I_player_name
from	O
the	O
Chicago	O
Cubs	O
","	O
completing	O
the	O
January	O
21	O
trade	O
for	O
right-handed	O
pitcher	O
Travis	O
Lakins	O
.	O
Chief	O
Baseball	O
Officer	O
Chaim	O
Bloom	O
made	O
the	O
announcement	O
.	O
Pereda	O
","	O
23	B_player_age
","	O
spent	O
the	O
entire	O
2019	O
season	O
with	O
Double-A	O
Tennessee	O
","	O
batting	O
0.241	O
(	O
83-for-344	O
)	O
with	O
two	O
home	O
runs	O
and	O
39	O
RBI	O
in	O
98	O
games	O
.	O
The	O
Venezuela	O
native	O
received	O
the	O
2019	O
Minor	O
League	O
Rawlings	O
Gold	O
Glove	O
Award	O
for	O
catcher	O
after	O
throwing	O
out	O
more	O
runners	O
than	O
any	O
other	O
player	O
at	O
the	O
Double-	O
or	O
Triple-A	O
level	O
","	O
as	O
he	O
caught	O
44	O
of	O
132	O
(	O
33.3	O
%	O
)	O
attempted	O
base	O
stealers	O
in	O
85	O
games	O
behind	O
the	O
plate	O
.	O
Signed	O
by	O
Chicago	O
as	O
an	O
international	O
free	O
agent	O
in	O
2013	O
","	O
Pereda	O
has	O
hit	O
0.248	O
(	O
"413-for-1,668"	O
)	O
with	O
15	O
home	O
runs	O
in	O
seven	O
minor	O
league	O
seasons	O
while	O
playing	O
332	O
games	O
at	O
catcher	O
.	O
A	O
right-handed	O
hitter	O
","	O
he	O
has	O
also	O
made	O
69	O
starts	O
at	O
first	O
base	O
and	O
two	O
at	O
third	O
base	O
.	O
The	O
Detroit	B_new_team_city
Tigers	B_new_team
today	O
announced	O
that	O
they	O
have	O
acquired	O
LHP	B_player_position
Joey	B_player_name
Wentz	I_player_name
and	O
OF	B_player_position
Travis	B_player_name
Demeritte	I_player_name
from	O
the	O
Atlanta	O
Braves	O
in	O
exchange	O
for	O
RHP	O
Shane	O
Greene	O
.	O
Wentz	O
","	O
who	O
is	O
21-years	O
old	O
and	O
stands	O
5-Jun	O
","	O
210-pounds	O
","	O
is	O
rated	O
as	O
the	O
seventh-best	O
prospect	O
in	O
the	O
Braves	O
organization	O
","	O
according	O
to	O
MLB	O
Pipeline	O
.	O
In	O
20	O
starts	O
this	O
season	O
with	O
Double	O
A	O
Mississippi	O
","	O
Wentz	O
has	O
posted	O
a	O
8-May	O
record	O
with	O
a	O
4.72	O
ERA	O
(	O
103.0IP/54ER	O
)	O
and	O
100	O
strikeouts	O
.	O
He	O
currently	O
ranks	O
eighth	O
in	O
the	O
Southern	O
League	O
in	O
strikeouts	O
","	O
while	O
he	O
is	O
10th	O
in	O
innings	O
pitched	O
.	O
Wentz	O
","	O
who	O
was	O
named	O
the	O
Most	O
Outstanding	O
Pitcher	O
in	O
the	O
South	O
Atlantic	O
League	O
in	O
2017	O
","	O
has	O
started	O
74	O
games	O
in	O
his	O
professional	O
career	O
","	O
compiling	O
a	O
17-19	O
record	O
with	O
a	O
3.31	O
ERA	O
(	O
345.2IP/127ER	O
)	O
and	O
358	O
strikeouts	O
.	O
Wentz	O
was	O
selected	O
in	O
the	O
Competitive	O
Balance	O
Round	O
A	O
of	O
the	O
2016	O
draft	O
out	O
of	O
Shawnee	O
Mission	O
East	O
High	O
School	O
(	O
KS	O
)	O
.	O
DETROIT	O
The	O
Detroit	B_new_team_city
Tigers	B_new_team
today	O
selected	O
righthanded	O
pitcher	B_player_position
Rony	B_player_name
Garcia	I_player_name
from	O
the	O
New	O
York	O
Yankees	O
with	O
the	O
No	O
.	O
1	O
pick	O
of	O
the	O
Major	O
League	O
phase	O
of	O
the	O
Rule	O
5	O
Draft	O
.	O
Garcia	O
","	O
21	B_player_age
","	O
split	O
the	O
2019	O
season	O
between	O
Single	O
A	O
Tampa	O
and	O
Double	O
A	O
Trenton	O
","	O
posting	O
a	O
4.01	O
ERA	O
(	O
130.1IP/58ER	O
)	O
and	O
129	O
strikeouts	O
in	O
25	O
appearances	O
","	O
including	O
24	O
starts	O
.	O
The	O
3-Jun	O
","	O
200-pound	O
","	O
righty	O
posted	O
a	O
1.23	O
WHIP	O
and	O
limited	O
opponents	O
to	O
a	O
0.234	O
batting	O
average	O
.	O
His	O
104	O
strikeouts	O
and	O
105.1	O
innings	O
pitched	O
with	O
Trenton	O
were	O
both	O
team-best	O
marks	O
","	O
while	O
his	O
20	O
starts	O
were	O
tied	O
for	O
the	O
club	O
lead	O
.	O
SAN	O
DIEGO	O
The	O
San	B_new_team_city
Diego	I_new_team_city
Padres	B_new_team
have	O
signed	O
right-handed	O
pitcher	B_player_position
Pierce	B_player_name
Johnson	I_player_name
to	O
a	O
two-year	O
contract	O
through	O
the	O
2021	O
season	O
with	O
a	O
club	O
option	O
for	O
2022	O
","	O
Executive	O
Vice	O
President/General	O
Manager	O
A.J	O
.	O
Preller	O
announced	O
today	O
.	O
Johnson	O
","	O
28	B_player_age
","	O
spent	O
the	O
2019	O
season	O
with	O
the	O
Hanshin	O
Tigers	O
of	O
Nippon	O
Professional	O
Baseball	O
in	O
Japan	O
","	O
serving	O
as	O
their	O
primary	O
setup	O
man	O
and	O
posting	O
the	O
second-most	O
holds	O
(	O
40	O
)	O
in	O
the	O
Central	O
League	O
.	O
The	O
right-hander	O
went	O
3-Feb	O
with	O
a	O
1.38	O
ERA	O
(	O
9	O
ER	O
","	O
58.2	O
IP	O
)	O
","	O
91	O
strikeouts	O
against	O
13	O
walks	O
and	O
allowed	O
just	O
two	O
home	O
runs	O
across	O
his	O
58	O
appearances	O
.	O
KANSAS	O
CITY	O
","	O
MO	O
(	O
February	O
26	O
","	O
2020	O
)	O
The	O
Kansas	B_new_team_city
City	I_new_team_city
Royals	B_new_team
announced	O
today	O
that	O
the	O
club	O
has	O
agreed	O
to	O
terms	O
on	O
2020	O
Major	O
League	O
contracts	O
with	O
pitchers	B_player_position
Chance	B_player_name
Adams	I_player_name
","	O
Foster	B_player_name
Griffin	I_player_name
","	O
Jorge	B_player_name
Lopez	I_player_name
","	O
Randy	B_player_name
Rosario	I_player_name
","	O
Eric	B_player_name
Skoglund	I_player_name
and	O
Josh	B_player_name
Staumont	I_player_name
;	O
infielder	B_player_position
Ryan	B_player_name
O'Hearn	I_player_name
and	O
outfielder	B_player_position
Brett	B_player_name
Phillips	I_player_name
.	O
Consistent	O
with	O
club	O
policy	O
","	O
terms	O
of	O
the	O
contracts	O
were	O
not	O
disclosed	O
.	O
All	O
40	O
players	O
on	O
the	O
Major	O
League	O
Reserve	O
List	O
have	O
agreed	O
to	O
terms	O
for	O
the	O
2020	O
season	O
.	O
The	O
Atlanta	B_new_team_city
Braves	B_new_team
today	O
acquired	O
C	B_player_position
John	B_player_name
Ryan	I_player_name
Murphy	I_player_name
from	O
the	O
Arizona	O
Diamondbacks	O
in	O
exchange	O
for	O
cash	O
considerations	O
.	O
Murphy	O
","	O
28	B_player_age
","	O
is	O
batting	O
.177/.250/.419	O
in	O
25	O
games	O
for	O
Arizona	O
this	O
season	O
","	O
with	O
four	O
home	O
runs	O
and	O
seven	O
RBI	O
over	O
62	O
at-bats	O
.	O
He	O
has	O
thrown	O
out	O
1-of-4	O
would-be	O
basestealers	O
and	O
picked	O
off	O
one	O
runner	O
in	O
151	O
innings	O
behind	O
the	O
plate	O
.	O
SAN	O
FRANCISCO	O
","	O
Calif	O
.	O
The	O
San	B_new_team_city
Francisco	I_new_team_city
Giants	B_new_team
announced	O
today	O
that	O
they	O
have	O
signed	O
outfielder	B_player_position
Hunter	B_player_name
Pence	I_player_name
to	O
a	O
one-year	O
$	B_contract_amount
"3,000,000"	I_contract_amount
contract	O
for	O
the	O
2020	O
season	O
.	O
Pence	O
can	O
earn	O
an	O
additional	O
$	O
"250,000"	O
if	O
he	O
's	O
on	O
the	O
Club	O
's	O
Major	O
League	O
26-man	O
active	O
roster	O
on	O
Opening	O
Day	O
.	O
He	O
can	O
also	O
earn	O
up	O
to	O
$	O
"1,000,000"	O
in	O
active	O
roster	O
bonuses	O
:	O
$	O
"200,000"	O
if	O
he	O
's	O
on	O
the	O
active	O
roster	O
for	O
90	O
and	O
105	O
days	O
","	O
and	O
$	O
"300,000"	O
for	O
120	O
and	O
135	O
days	O
.	O
The	O
Atlanta	B_new_team_city
Braves	B_new_team
today	O
announced	O
the	O
club	O
acquired	O
RHP	B_player_position
Shane	B_player_name
Greene	I_player_name
from	O
the	O
Detroit	O
Tigers	O
in	O
exchange	O
for	O
LHP	O
Joey	O
Wentz	O
and	O
OF	O
Travis	O
Demeritte	O
.	O
Greene	O
","	O
30	B_player_age
","	O
had	O
22	O
saves	O
and	O
a	O
1.18	O
ERA	O
(	O
5	O
ER/38.0	O
IP	O
)	O
with	O
43	O
strikeouts	O
and	O
12	O
walks	O
in	O
38	O
games	O
out	O
of	O
the	O
bullpen	O
for	O
Detroit	O
this	O
season	O
","	O
his	O
fifth	O
with	O
the	O
Tigers	O
after	O
they	O
acquired	O
him	O
from	O
the	O
New	O
York	O
Yankees	O
as	O
part	O
of	O
a	O
three-team	O
trade	O
with	O
Arizona	O
in	O
December	O
of	O
2014	O
.	O
GLENDALE	O
","	O
Ariz	O
.	O
The	O
Chicago	B_new_team_city
White	B_new_team
Sox	I_new_team
have	O
agreed	O
to	O
terms	O
on	O
a	O
one-year	O
","	O
$	B_contract_amount
3.5-million	I_contract_amount
contract	O
with	O
infielder	B_player_position
Leury	B_player_name
Garcia	I_player_name
","	O
which	O
includes	O
a	O
club	O
option	O
for	O
2021	O
.	O
Under	O
terms	O
of	O
the	O
agreement	O
","	O
Garcia	O
will	O
receive	O
$	B_contract_amount
3.25	I_contract_amount
million	I_contract_amount
in	O
2020	O
","	O
while	O
the	O
White	O
Sox	O
hold	O
a	O
$	O
3.5-million	O
option	O
for	O
2021	O
with	O
a	O
$	O
"250,000"	O
buyout	O
.	O
Garcia	O
","	O
29	B_player_age
","	O
previously	O
had	O
agreed	O
to	O
terms	O
on	O
a	O
one-year	O
","	O
$	O
3.25-million	O
contract	O
on	O
January	O
10	O
to	O
avoid	O
arbitration	O
.	O
The	O
Pittsburgh	B_new_team_city
Pirates	B_new_team
today	O
acquired	O
infielder	B_player_position
Liover	B_player_name
Peguero	I_player_name
and	O
right-handed	O
pitcher	B_player_position
Brennan	B_player_name
Malone	I_player_name
from	O
the	O
Arizona	O
Diamondbacks	O
in	O
exchange	O
for	O
outfielder	O
Starling	O
Marte	O
and	O
cash	O
considerations	O
.	O
The	O
Pirates	B_new_team
will	O
also	O
receive	O
an	O
additional	O
capacity	O
in	O
its	O
2019-2020	O
International	O
Signing	O
Bonus	O
Pool	O
","	O
allowing	O
them	O
to	O
spend	O
an	O
additional	O
$	O
"250,000"	O
in	O
this	O
year	O
's	O
International	O
Signing	O
Period	O
.	O
The	O
announcement	O
was	O
made	O
by	O
Pirates	O
General	O
Manager	O
Ben	O
Cherington	O
.	O
The	O
19-year-old	O
Peguero	O
entered	O
today	O
ranked	O
as	O
Arizona	O
's	O
fifth-best	O
prospect	O
according	O
to	O
FanGraphs	O
(	O
No	O
.	O
7	O
by	O
Baseball	O
America	O
)	O
in	O
a	O
deep	O
Diamondbacks	O
minor	O
league	O
system	O
.	O
During	O
his	O
second	O
professional	O
season	O
in	O
2019	O
","	O
the	O
right-handed	O
hitting	O
Peguero	O
hit	O
a	O
combined	O
0.326	O
(	O
74-for-227	O
)	O
with	O
11	O
doubles	O
","	O
five	O
triples	O
","	O
five	O
home	O
runs	O
","	O
38	O
RBI	O
and	O
an	O
0.866	O
OPS	O
in	O
60	O
games	O
with	O
Hillsboro	O
and	O
Missoula	O
.	O
Los	B_new_team_city
Angeles	I_new_team_city
--	O
The	O
Los	O
Angeles	O
Dodgers	B_new_team
have	O
agreed	O
to	O
a	O
two-year	O
contract	O
extension	O
with	O
infielder/outfielder	B_player_position
Chris	B_player_name
Taylor	I_player_name
","	O
avoiding	O
arbitration	O
.	O
Taylor	O
","	O
29	B_player_age
","	O
played	O
in	O
124	O
games	O
last	O
season	O
with	O
the	O
Dodgers	O
","	O
hitting	O
0.262	O
(	O
96-for-366	O
)	O
with	O
12	O
homers	O
and	O
52	O
RBI	O
.	O
He	O
has	O
spent	O
parts	O
of	O
four	O
seasons	O
with	O
Los	O
Angeles	O
","	O
slashing	O
.266/.337/.463	O
while	O
amassing	O
51	O
homers	O
and	O
194	O
RBI	O
over	O
453	O
games	O
.	O
LOS	O
ANGELES	O
The	O
Los	B_new_team_city
Angeles	I_new_team_city
Dodgers	B_new_team
have	O
agreed	O
to	O
terms	O
with	O
infielder	B_player_position
Max	B_player_name
Muncy	I_player_name
on	O
a	O
three-year	O
contract	O
extension	O
with	O
a	O
club	O
option	O
for	O
2023	O
","	O
avoiding	O
arbitration	O
.	O
Muncy	O
","	O
29	B_player_age
","	O
finished	O
his	O
second	O
season	O
with	O
the	O
Dodgers	B_new_team
","	O
hitting	O
0.251	O
(	O
122-for-487	O
)	O
with	O
35	O
homers	O
and	O
98	O
RBI	O
in	O
142	O
games	O
and	O
earning	O
his	O
first	O
All-Star	O
Game	O
appearance	O
.	O
Last	O
season	O
","	O
the	O
Texas	O
native	O
set	O
career-highs	O
in	O
runs	O
(	O
101	O
)	O
","	O
doubles	O
(	O
22	O
)	O
","	O
homers	O
","	O
RBI	O
and	O
walks	O
(	O
90	O
)	O
.	O
The	O
Washington	B_new_team_city
Nationals	B_new_team
agreed	O
to	O
terms	O
on	O
a	O
one-year	O
contract	O
with	O
first	B_player_position
baseman	I_player_position
Ryan	B_player_name
Zimmerman	I_player_name
on	O
Tuesday	O
.	O
Nationals	O
President	O
of	O
Baseball	O
Operations	O
and	O
General	O
Manager	O
Mike	O
Rizzo	O
made	O
the	O
announcement	O
.	O
Zimmerman	O
","	O
35	B_player_age
","	O
returns	O
to	O
Washington	O
after	O
hitting	O
0.257	O
with	O
nine	O
doubles	O
","	O
six	O
homers	O
","	O
27	O
RBI	O
","	O
17	O
walks	O
and	O
20	O
runs	O
scored	O
in	O
52	O
games	O
for	O
the	O
Nationals	O
in	O
2019	O
.	O
He	O
battled	O
plantar	O
fasciitis	O
in	O
his	O
right	O
foot	O
","	O
leading	O
to	O
two	O
stints	O
on	O
the	O
Injured	O
List	O
.	O
The	O
Pittsburgh	B_new_team_city
Pirates	B_new_team
today	O
announced	O
they	O
have	O
signed	O
free	O
agent	O
infielder	B_player_position
JT	B_player_name
